55,0.07,-12.46,-2.11,-110.69,0.0,0.0,0.0,99, 14:02:52.089,1603904572089
56,45.62,35.29,53.23,-65.39,0.0,0.0,0.0,99, 14:02:52.089,1603904572089
57,98.04,75.5,106.04,-49.48,0.0,0.0,0.0,99, 14:02:52.091,1603904572091
58,42.62,24.84,47.29,-96.96,0.0,0.0,0.0,99, 14:02:52.091,1603904572091
59,-8.96,-22.01,-11.37,-114.02,0.0,0.0,0.0,99, 14:02:52.091,1603904572091
60,30.53,16.17,38.24,-69.48,0.0,0.0,0.0,99, 14:02:52.091,1603904572091
61,94.49,75.88,101.53,-42.72,0.0,0.0,0.0,99, 14:02:52.093,1603904572093
62,51.25,22.01,43.72,-90.77,0.0,0.0,0.0,99, 14:02:52.093,1603904572093
63,-7.4,-22.99,-15.16,-114.5,0.0,0.0,0.0,99, 14:02:52.122,1603904572122
64,42.15,23.26,46.04,-58.1,0.0,0.0,0.0,99, 14:02:52.122,1603904572122
65,98.66,72.59,113.55,-39.34,0.0,0.0,0.0,99, 14:02:52.133,1603904572133
66,51.02,25.41,54.13,-84.3,0.0,0.0,0.0,99, 14:02:52.133,1603904572133
67,-3.02,-22.12,-1.3,-101.56,0.0,0.0,0.0,99, 14:02:52.141,1603904572141
68,52.62,42.11,64.26,-47.94,0.0,0.0,0.0,99, 14:02:52.141,1603904572141
69,112.56,91.71,129.9,-23.84,0.0,0.0,0.0,99, 14:02:52.142,1603904572142
70,58.17,39.09,73.91,-73.63,0.0,0.0,0.0,99, 14:02:52.142,1603904572142
71,2.23,-1.15,11.74,-96.2,0.0,0.0,0.0,99, 14:02:52.142,1603904572142
72,57.31,52.84,69.9,-48.25,0.0,0.0,0.0,99, 14:02:52.142,1603904572142
73,105.51,94.81,121.0,-32.32,0.0,0.0,0.0,99, 14:02:52.148,1603904572148
74,55.13,41.33,57.36,-79.17,0.0,0.0,0.0,99, 14:02:52.148,1603904572148
75,5.07,-5.42,-1.5,-98.55,0.0,0.0,0.0,99, 14:02:52.170,1603904572170
76,60.75,47.76,60.8,-53.81,0.0,0.0,0.0,99, 14:02:52.170,1603904572170
77,112.9,86.4,119.65,-32.69,0.0,0.0,0.0,99, 14:02:52.171,1603904572171
